Customer_ID,Order_ID,Order_Date,Product_Category,Product_Sub_Category,Quantity,Price,Discount,Customer_Location,Revenue,Order_Day,Order_Month,Order_Year,Order_Month_Period,Segment
CUST_014086,ORD_00100886,2024-03-10,Clothing,Shoes,5,287.27,0.11,OK,1278.3515,Sunday,March,2024,2024-03,Gold
CUST_011523,ORD_00101114,2024-03-10,Sports,Fitness Equipment,1,167.46,0.0,OK,167.46,Sunday,March,2024,2024-03,Silver
CUST_014795,ORD_00104162,2024-03-10,Electronics,Tablets,1,1659.35,0.0,MO,1659.35,Sunday,March,2024,2024-03,Gold
CUST_013418,ORD_00104967,2024-03-10,Electronics,Laptops,1,261.78,0.11,MO,232.9842,Sunday,March,2024,2024-03,Gold
CUST_010677,ORD_00100314,2024-03-10,Electronics,Headphones,1,542.25,0.0,OR,542.25,Sunday,March,2024,2024-03,Gold
CUST_014325,ORD_00104123,2024-03-10,Electronics,Laptops,1,1202.2,0.0,NY,1202.2,Sunday,March,2024,2024-03,Gold
CUST_012919,ORD_00103942,2024-03-11,Beauty,Fragrances,1,125.17,0.0,NC,125.17,Monday,March,2024,2024-03,Silver
CUST_010060,ORD_00101776,2024-03-11,Beauty,Personal Care,2,80.77,0.09,AL,147.0014,Monday,March,2024,2024-03,Diamond
CUST_011621,ORD_00100152,2024-03-11,Electronics,Smart Watches,3,1952.91,0.0,PA,5858.73,Monday,March,2024,2024-03,Diamond
CUST_011474,ORD_00102314,2024-03-11,Clothing,Jeans,2,160.51,0.0,MN,321.02,Monday,March,2024,2024-03,Silver
CUST_010612,ORD_00104747,2024-03-11,Electronics,Gaming Consoles,2,955.33,0.0,MN,1910.66,Monday,March,2024,2024-03,Gold
CUST_010559,ORD_00103400,2024-03-11,Electronics,Smart Watches,1,265.56,0.06,FL,249.6264,Monday,March,2024,2024-03,Gold
CUST_012510,ORD_00103025,2024-03-11,Home & Garden,Storage,2,761.22,0.14,CO,1309.2984,Monday,March,2024,2024-03,Gold
CUST_013643,ORD_00104279,2024-03-11,Beauty,Makeup,3,125.95,0.15,OH,321.1725,Monday,March,2024,2024-03,Gold
CUST_012652,ORD_00102219,2024-03-11,Sports,Cycling,9,139.32,0.0,NC,1253.88,Monday,March,2024,2024-03,Gold
CUST_010276,ORD_00101206,2024-03-11,Sports,Water Sports,2,38.08,0.0,KY,76.16,Monday,March,2024,2024-03,Silver
CUST_010983,ORD_00103679,2024-03-11,Electronics,Smart Watches,1,1756.96,0.0,MD,1756.96,Monday,March,2024,2024-03,Gold
CUST_013822,ORD_00102509,2024-03-12,Sports,Outdoor Gear,2,432.52,0.15,KY,735.284,Tuesday,March,2024,2024-03,Gold
CUST_014587,ORD_00100502,2024-03-12,Books,Non-Fiction,4,42.26,0.14,IL,145.3744,Tuesday,March,2024,2024-03,Silver
CUST_013948,ORD_00103156,2024-03-12,Electronics,Gaming Consoles,3,575.41,0.18,LA,1415.5086,Tuesday,March,2024,2024-03,Gold
CUST_014679,ORD_00102184,2024-03-12,Beauty,Fragrances,1,35.82,0.0,OR,35.82,Tuesday,March,2024,2024-03,Silver
CUST_011451,ORD_00103014,2024-03-12,Electronics,Headphones,3,247.27,0.13,MD,645.3747,Tuesday,March,2024,2024-03,Gold
CUST_011352,ORD_00103722,2024-03-12,Books,Children Books,1,44.81,0.0,KY,44.81,Tuesday,March,2024,2024-03,Silver
CUST_011326,ORD_00102963,2024-03-12,Clothing,Sportswear,3,206.92,0.0,NY,620.76,Tuesday,March,2024,2024-03,Gold
CUST_013980,ORD_00104976,2024-03-13,Books,Magazines,1,21.07,0.13,TN,18.3309,Wednesday,March,2024,2024-03,Silver
CUST_010555,ORD_00101046,2024-03-13,Sports,Fitness Equipment,1,273.58,0.0,PA,273.58,Wednesday,March,2024,2024-03,Silver
CUST_013366,ORD_00102437,2024-03-13,Books,Children Books,1,41.43,0.17,TX,34.3869,Wednesday,March,2024,2024-03,Gold
CUST_011243,ORD_00102901,2024-03-13,Sports,Winter Sports,1,412.58,0.0,UT,412.58,Wednesday,March,2024,2024-03,Gold
CUST_013468,ORD_00103689,2024-03-13,Electronics,Smart Watches,2,223.98,0.0,TX,447.96,Wednesday,March,2024,2024-03,Gold
CUST_010032,ORD_00100642,2024-03-13,Electronics,Tablets,1,1059.54,0.14,TN,911.2044,Wednesday,March,2024,2024-03,Gold
CUST_011672,ORD_00103906,2024-03-13,Home & Garden,Storage,1,356.58,0.0,GA,356.58,Wednesday,March,2024,2024-03,Silver
CUST_012353,ORD_00101050,2024-03-13,Sports,Team Sports,5,278.19,0.0,MD,1390.95,Wednesday,March,2024,2024-03,Gold
CUST_013894,ORD_00101327,2024-03-13,Clothing,Jeans,3,133.7,0.15,MI,340.935,Wednesday,March,2024,2024-03,Silver
CUST_012830,ORD_00104291,2024-03-14,Home & Garden,Kitchen Appliances,5,192.79,0.0,WA,963.95,Thursday,March,2024,2024-03,Gold
CUST_013605,ORD_00102375,2024-03-14,Electronics,Smartphones,1,916.16,0.0,NC,916.16,Thursday,March,2024,2024-03,Gold
CUST_011758,ORD_00103571,2024-03-14,Electronics,Smart Watches,3,566.39,0.0,LA,1699.17,Thursday,March,2024,2024-03,Gold
CUST_013703,ORD_00103438,2024-03-14,Books,Magazines,1,17.94,0.0,MI,17.94,Thursday,March,2024,2024-03,Silver
CUST_010333,ORD_00100772,2024-03-14,Home & Garden,Bedding,7,397.17,0.0,IL,2780.19,Thursday,March,2024,2024-03,Diamond
CUST_013888,ORD_00102020,2024-03-14,Home & Garden,Furniture,4,245.76,0.0,NC,983.04,Thursday,March,2024,2024-03,Gold
CUST_012592,ORD_00100807,2024-03-14,Clothing,Mens Shirts,1,205.8,0.0,KY,205.8,Thursday,March,2024,2024-03,Silver
CUST_013803,ORD_00101544,2024-03-14,Sports,Winter Sports,2,145.22,0.0,CO,290.44,Thursday,March,2024,2024-03,Silver
CUST_011170,ORD_00104679,2024-03-14,Sports,Cycling,4,351.21,0.0,UT,1404.84,Thursday,March,2024,2024-03,Gold
CUST_012381,ORD_00101292,2024-03-14,Clothing,Mens Shirts,2,193.06,0.17,MN,320.4796,Thursday,March,2024,2024-03,Silver
CUST_014614,ORD_00104212,2024-03-15,Electronics,Laptops,1,653.07,0.16,MA,548.5788,Friday,March,2024,2024-03,Gold
CUST_012880,ORD_00100551,2024-03-15,Home & Garden,Kitchen Appliances,5,743.65,0.0,CO,3718.25,Friday,March,2024,2024-03,Diamond
CUST_012803,ORD_00101797,2024-03-15,Sports,Cycling,2,331.25,0.0,TN,662.5,Friday,March,2024,2024-03,Gold
CUST_012386,ORD_00102221,2024-03-15,Electronics,Laptops,1,828.7,0.39,TN,505.507,Friday,March,2024,2024-03,Gold
CUST_014845,ORD_00103505,2024-03-15,Clothing,Jeans,1,244.68,0.0,FL,244.68,Friday,March,2024,2024-03,Gold
CUST_011919,ORD_00100542,2024-03-15,Beauty,Skincare,6,75.44,0.05,TN,430.008,Friday,March,2024,2024-03,Gold
CUST_013148,ORD_00104920,2024-03-16,Sports,Winter Sports,4,496.01,0.08,NJ,1825.3168,Saturday,March,2024,2024-03,Gold
CUST_012962,ORD_00101915,2024-03-16,Books,Non-Fiction,1,50.04,0.0,OK,50.04,Saturday,March,2024,2024-03,Gold
CUST_012767,ORD_00101442,2024-03-16,Electronics,Smart Watches,1,1884.53,0.0,MO,1884.53,Saturday,March,2024,2024-03,Gold
CUST_012717,ORD_00100493,2024-03-16,Electronics,Smartphones,3,897.91,0.0,GA,2693.73,Saturday,March,2024,2024-03,Diamond
CUST_013321,ORD_00102917,2024-03-16,Clothing,Jeans,3,184.69,0.0,KY,554.07,Saturday,March,2024,2024-03,Gold
CUST_014960,ORD_00100229,2024-03-16,Electronics,Gaming Consoles,1,281.69,0.0,CO,281.69,Saturday,March,2024,2024-03,Silver
CUST_014308,ORD_00104022,2024-03-17,Electronics,Gaming Consoles,2,246.47,0.0,TX,492.94,Sunday,March,2024,2024-03,Gold
CUST_013563,ORD_00103428,2024-03-17,Books,Children Books,2,22.31,0.0,KY,44.62,Sunday,March,2024,2024-03,Gold
CUST_010826,ORD_00101810,2024-03-17,Clothing,Jeans,3,77.84,0.34,MI,154.1232,Sunday,March,2024,2024-03,Silver
CUST_014021,ORD_00102554,2024-03-17,Beauty,Makeup,3,145.28,0.3,MA,305.088,Sunday,March,2024,2024-03,Gold
CUST_010700,ORD_00103327,2024-03-17,Books,Comics,1,29.73,0.0,GA,29.73,Sunday,March,2024,2024-03,Silver
CUST_010280,ORD_00102166,2024-03-17,Electronics,Gaming Consoles,2,1305.72,0.0,FL,2611.44,Sunday,March,2024,2024-03,Gold
CUST_012160,ORD_00102544,2024-03-17,Home & Garden,Home Decor,2,112.98,0.48,NJ,117.4992,Sunday,March,2024,2024-03,Silver
CUST_012411,ORD_00103903,2024-03-18,Books,Comics,3,52.44,0.0,LA,157.32,Monday,March,2024,2024-03,Gold
CUST_013483,ORD_00104981,2024-03-18,Books,Children Books,2,36.6,0.0,SC,73.2,Monday,March,2024,2024-03,Silver
CUST_013189,ORD_00102972,2024-03-18,Electronics,Smart Watches,7,716.06,0.11,IL,4461.0538,Monday,March,2024,2024-03,Diamond
CUST_011612,ORD_00102042,2024-03-18,Sports,Fitness Equipment,1,53.47,0.0,TX,53.47,Monday,March,2024,2024-03,Silver
CUST_012538,ORD_00101605,2024-03-18,Beauty,Beauty Tools,1,104.31,0.0,WI,104.31,Monday,March,2024,2024-03,Silver
CUST_014643,ORD_00103761,2024-03-19,Home & Garden,Gardening Tools,2,588.32,0.29,WI,835.4144,Tuesday,March,2024,2024-03,Gold
CUST_014443,ORD_00103207,2024-03-19,Beauty,Personal Care,1,69.47,0.09,MI,63.2177,Tuesday,March,2024,2024-03,Gold
CUST_010781,ORD_00100733,2024-03-19,Beauty,Beauty Tools,7,66.97,0.0,VA,468.79,Tuesday,March,2024,2024-03,Gold
CUST_010315,ORD_00102190,2024-03-19,Electronics,Gaming Consoles,1,188.75,0.1,OR,169.875,Tuesday,March,2024,2024-03,Silver
CUST_013252,ORD_00101911,2024-03-19,Clothing,Shoes,4,108.53,0.0,NJ,434.12,Tuesday,March,2024,2024-03,Gold
CUST_014784,ORD_00104557,2024-03-19,Beauty,Skincare,1,76.59,0.12,TN,67.3992,Tuesday,March,2024,2024-03,Gold
CUST_014702,ORD_00100603,2024-03-19,Beauty,Fragrances,3,72.43,0.0,WA,217.29,Tuesday,March,2024,2024-03,Gold
CUST_010872,ORD_00101418,2024-03-20,Sports,Fitness Equipment,9,46.33,0.0,NY,416.97,Wednesday,March,2024,2024-03,Gold
CUST_011347,ORD_00101455,2024-03-20,Electronics,Headphones,1,52.87,0.15,CO,44.9395,Wednesday,March,2024,2024-03,Gold
CUST_011248,ORD_00104987,2024-03-20,Home & Garden,Bedding,2,165.27,0.11,CA,294.1806,Wednesday,March,2024,2024-03,Gold
CUST_014210,ORD_00103161,2024-03-20,Sports,Water Sports,2,195.73,0.35,TX,254.449,Wednesday,March,2024,2024-03,Silver
CUST_010535,ORD_00102461,2024-03-20,Beauty,Hair Care,2,133.33,0.0,SC,266.66,Wednesday,March,2024,2024-03,Silver
CUST_012398,ORD_00104168,2024-03-21,Beauty,Hair Care,6,78.09,0.11,MA,417.0006,Thursday,March,2024,2024-03,Gold
CUST_014471,ORD_00103546,2024-03-21,Electronics,Gaming Consoles,3,297.85,0.0,OH,893.55,Thursday,March,2024,2024-03,Gold
CUST_012460,ORD_00101334,2024-03-21,Books,Educational,3,24.41,0.19,CO,59.3163,Thursday,March,2024,2024-03,Silver
CUST_014630,ORD_00103346,2024-03-21,Clothing,Jeans,3,243.92,0.0,IN,731.76,Thursday,March,2024,2024-03,Gold
CUST_012495,ORD_00101103,2024-03-21,Beauty,Hair Care,1,130.17,0.4,WI,78.102,Thursday,March,2024,2024-03,Diamond
CUST_013518,ORD_00104095,2024-03-21,Home & Garden,Kitchen Appliances,4,328.09,0.44,AL,734.9216,Thursday,March,2024,2024-03,Gold
CUST_011612,ORD_00102948,2024-03-21,Beauty,Skincare,5,56.96,0.0,AL,284.8,Thursday,March,2024,2024-03,Silver
CUST_014621,ORD_00100912,2024-03-21,Sports,Cycling,2,276.89,0.0,MI,553.78,Thursday,March,2024,2024-03,Gold
CUST_014894,ORD_00103911,2024-03-22,Books,Non-Fiction,2,45.83,0.0,AZ,91.66,Friday,March,2024,2024-03,Silver
CUST_010962,ORD_00101820,2024-03-22,Electronics,Headphones,1,1821.45,0.0,UT,1821.45,Friday,March,2024,2024-03,Gold
CUST_011155,ORD_00103844,2024-03-22,Clothing,Womens Dresses,1,253.78,0.0,IL,253.78,Friday,March,2024,2024-03,Gold
CUST_010347,ORD_00100254,2024-03-22,Electronics,Headphones,6,1465.15,0.47,MD,4659.177,Friday,March,2024,2024-03,Diamond
CUST_011301,ORD_00104189,2024-03-22,Electronics,Smart Watches,2,875.71,0.05,OR,1663.849,Friday,March,2024,2024-03,Gold
CUST_011994,ORD_00100258,2024-03-22,Sports,Water Sports,1,410.01,0.0,WA,410.01,Friday,March,2024,2024-03,Gold
CUST_014022,ORD_00102861,2024-03-22,Beauty,Fragrances,3,29.79,0.27,NC,65.2401,Friday,March,2024,2024-03,Diamond
CUST_012570,ORD_00100079,2024-03-22,Sports,Winter Sports,1,370.9,0.0,CT,370.9,Friday,March,2024,2024-03,Gold
CUST_013827,ORD_00101388,2024-03-22,Electronics,Headphones,1,373.21,0.0,VA,373.21,Friday,March,2024,2024-03,Silver
CUST_013685,ORD_00102171,2024-03-22,Home & Garden,Gardening Tools,4,664.55,0.16,AL,2232.888,Friday,March,2024,2024-03,Diamond
CUST_010544,ORD_00104148,2024-03-23,Sports,Cycling,2,331.1,0.0,MD,662.2,Saturday,March,2024,2024-03,Gold
CUST_014593,ORD_00100918,2024-03-23,Books,Non-Fiction,1,25.59,0.0,AL,25.59,Saturday,March,2024,2024-03,Silver
CUST_011763,ORD_00102338,2024-03-23,Home & Garden,Storage,1,769.9,0.0,IL,769.9,Saturday,March,2024,2024-03,Gold
CUST_013080,ORD_00102048,2024-03-23,Electronics,Laptops,1,209.12,0.0,SC,209.12,Saturday,March,2024,2024-03,Silver
CUST_014922,ORD_00103916,2024-03-23,Home & Garden,Kitchen Appliances,1,703.72,0.0,OR,703.72,Saturday,March,2024,2024-03,Gold
CUST_013690,ORD_00104527,2024-03-23,Beauty,Beauty Tools,2,143.08,0.47,PA,151.6648,Saturday,March,2024,2024-03,Silver
CUST_012244,ORD_00103011,2024-03-23,Electronics,Tablets,4,243.51,0.0,MA,974.04,Saturday,March,2024,2024-03,Gold
CUST_012949,ORD_00103544,2024-03-24,Home & Garden,Bedding,1,86.92,0.17,NJ,72.1436,Sunday,March,2024,2024-03,Silver
CUST_011357,ORD_00100285,2024-03-24,Electronics,Headphones,2,1578.12,0.0,AL,3156.24,Sunday,March,2024,2024-03,Diamond
CUST_014335,ORD_00103311,2024-03-24,Clothing,Womens Dresses,2,169.14,0.44,OH,189.4368,Sunday,March,2024,2024-03,Gold
CUST_010516,ORD_00103882,2024-03-24,Sports,Winter Sports,3,321.73,0.0,CA,965.19,Sunday,March,2024,2024-03,Gold
CUST_011711,ORD_00104650,2024-03-24,Books,Comics,1,33.74,0.0,AZ,33.74,Sunday,March,2024,2024-03,Silver
CUST_010414,ORD_00101445,2024-03-24,Books,Fiction,1,44.07,0.45,WI,24.2385,Sunday,March,2024,2024-03,Silver
CUST_014661,ORD_00103295,2024-03-24,Home & Garden,Storage,2,255.3,0.0,AL,510.6,Sunday,March,2024,2024-03,Diamond
CUST_013248,ORD_00101294,2024-03-24,Sports,Cycling,1,364.13,0.0,NY,364.13,Sunday,March,2024,2024-03,Diamond
CUST_011688,ORD_00104132,2024-03-24,Home & Garden,Kitchen Appliances,4,30.88,0.0,IL,123.52,Sunday,March,2024,2024-03,Silver
CUST_010088,ORD_00103786,2024-03-24,Books,Non-Fiction,1,46.81,0.14,VA,40.2566,Sunday,March,2024,2024-03,Gold
CUST_013039,ORD_00102606,2024-03-24,Beauty,Makeup,1,115.87,0.0,LA,115.87,Sunday,March,2024,2024-03,Diamond
CUST_013992,ORD_00103777,2024-03-24,Home & Garden,Furniture,2,370.69,0.0,OH,741.38,Sunday,March,2024,2024-03,Gold
CUST_010805,ORD_00103066,2024-03-25,Sports,Cycling,2,61.8,0.0,KY,123.6,Monday,March,2024,2024-03,Silver
CUST_010551,ORD_00102091,2024-03-25,Books,Magazines,3,24.39,0.0,FL,73.17,Monday,March,2024,2024-03,Silver
CUST_013587,ORD_00100272,2024-03-25,Sports,Winter Sports,2,195.13,0.0,VA,390.26,Monday,March,2024,2024-03,Gold
CUST_010195,ORD_00102373,2024-03-25,Books,Magazines,1,10.03,0.0,KY,10.03,Monday,March,2024,2024-03,Gold
CUST_012846,ORD_00100940,2024-03-25,Beauty,Makeup,3,132.27,0.0,WA,396.81,Monday,March,2024,2024-03,Silver
CUST_011313,ORD_00101355,2024-03-25,Beauty,Hair Care,3,82.51,0.17,AZ,205.4499,Monday,March,2024,2024-03,Silver
CUST_013296,ORD_00100421,2024-03-25,Clothing,Accessories,1,288.91,0.0,OK,288.91,Monday,March,2024,2024-03,Silver
CUST_012386,ORD_00101025,2024-03-26,Books,Educational,2,33.2,0.09,IL,60.424,Tuesday,March,2024,2024-03,Gold
CUST_011139,ORD_00100827,2024-03-26,Clothing,Womens Dresses,1,282.03,0.0,CO,282.03,Tuesday,March,2024,2024-03,Gold
CUST_012250,ORD_00100099,2024-03-26,Electronics,Gaming Consoles,5,1570.76,0.0,NC,7853.8,Tuesday,March,2024,2024-03,Diamond
CUST_012700,ORD_00100480,2024-03-26,Home & Garden,Gardening Tools,1,490.46,0.18,WI,402.1772,Tuesday,March,2024,2024-03,Gold
CUST_012250,ORD_00101347,2024-03-26,Books,Educational,7,34.99,0.06,MO,230.2342,Tuesday,March,2024,2024-03,Diamond
CUST_011345,ORD_00100548,2024-03-26,Home & Garden,Storage,1,165.42,0.0,AL,165.42,Tuesday,March,2024,2024-03,Silver
CUST_011489,ORD_00103276,2024-03-26,Electronics,Gaming Consoles,2,66.57,0.0,FL,133.14,Tuesday,March,2024,2024-03,Gold
CUST_012608,ORD_00104612,2024-03-26,Beauty,Skincare,5,139.83,0.0,CO,699.15,Tuesday,March,2024,2024-03,Gold
CUST_011429,ORD_00103289,2024-03-26,Electronics,Laptops,1,1159.4,0.0,GA,1159.4,Tuesday,March,2024,2024-03,Gold
CUST_014121,ORD_00102425,2024-03-26,Home & Garden,Furniture,8,317.66,0.0,IL,2541.28,Tuesday,March,2024,2024-03,Gold
CUST_012127,ORD_00103564,2024-03-26,Beauty,Personal Care,1,142.32,0.0,MA,142.32,Tuesday,March,2024,2024-03,Gold
CUST_010927,ORD_00104205,2024-03-27,Clothing,Accessories,2,294.48,0.0,MA,588.96,Wednesday,March,2024,2024-03,Gold
CUST_011057,ORD_00101904,2024-03-27,Home & Garden,Bedding,1,61.16,0.19,VA,49.5396,Wednesday,March,2024,2024-03,Silver
CUST_010586,ORD_00103957,2024-03-27,Beauty,Personal Care,1,44.27,0.0,MO,44.27,Wednesday,March,2024,2024-03,Silver
CUST_011195,ORD_00100988,2024-03-27,Electronics,Laptops,1,887.83,0.0,VA,887.83,Wednesday,March,2024,2024-03,Gold
CUST_014673,ORD_00100288,2024-03-27,Books,Educational,1,56.18,0.13,AZ,48.8766,Wednesday,March,2024,2024-03,Silver
CUST_010436,ORD_00102009,2024-03-27,Home & Garden,Home Decor,1,199.4,0.0,CO,199.4,Wednesday,March,2024,2024-03,Silver
CUST_014058,ORD_00103169,2024-03-27,Books,Comics,2,22.89,0.0,IL,45.78,Wednesday,March,2024,2024-03,Silver
CUST_011522,ORD_00104174,2024-03-28,Home & Garden,Furniture,2,524.36,0.13,NJ,912.3864,Thursday,March,2024,2024-03,Diamond
CUST_012364,ORD_00104706,2024-03-28,Home & Garden,Gardening Tools,3,106.11,0.0,NJ,318.33,Thursday,March,2024,2024-03,Silver
CUST_011771,ORD_00101627,2024-03-28,Beauty,Skincare,1,30.0,0.17,CO,24.9,Thursday,March,2024,2024-03,Silver
CUST_010598,ORD_00102082,2024-03-28,Home & Garden,Bedding,2,323.21,0.0,CA,646.42,Thursday,March,2024,2024-03,Gold
CUST_012098,ORD_00101902,2024-03-28,Beauty,Makeup,1,145.76,0.49,TN,74.3376,Thursday,March,2024,2024-03,Silver
CUST_014079,ORD_00103840,2024-03-28,Beauty,Personal Care,6,84.18,0.0,OR,505.08,Thursday,March,2024,2024-03,Gold
CUST_014472,ORD_00104106,2024-03-28,Sports,Team Sports,1,289.96,0.09,MA,263.8636,Thursday,March,2024,2024-03,Silver
CUST_010606,ORD_00100191,2024-03-28,Home & Garden,Bedding,2,704.43,0.0,AZ,1408.86,Thursday,March,2024,2024-03,Diamond
CUST_010653,ORD_00103412,2024-03-29,Home & Garden,Gardening Tools,1,652.66,0.0,NY,652.66,Friday,March,2024,2024-03,Gold
CUST_011937,ORD_00101353,2024-03-29,Books,Fiction,1,21.81,0.35,UT,14.1765,Friday,March,2024,2024-03,Gold
CUST_010618,ORD_00100043,2024-03-29,Sports,Fitness Equipment,3,327.84,0.0,MO,983.52,Friday,March,2024,2024-03,Gold
CUST_012328,ORD_00100908,2024-03-29,Beauty,Makeup,1,117.69,0.0,OR,117.69,Friday,March,2024,2024-03,Silver
CUST_010502,ORD_00102669,2024-03-29,Clothing,Accessories,5,16.76,0.0,IL,83.8,Friday,March,2024,2024-03,Gold
CUST_014900,ORD_00101647,2024-03-30,Beauty,Hair Care,7,19.32,0.0,NJ,135.24,Saturday,March,2024,2024-03,Silver
CUST_013048,ORD_00100323,2024-03-30,Electronics,Smart Watches,2,1374.25,0.0,VA,2748.5,Saturday,March,2024,2024-03,Gold
CUST_011946,ORD_00100286,2024-03-30,Sports,Team Sports,1,320.49,0.17,GA,266.0067,Saturday,March,2024,2024-03,Gold
CUST_010824,ORD_00100185,2024-03-30,Clothing,Sportswear,1,20.19,0.0,CA,20.19,Saturday,March,2024,2024-03,Silver
CUST_012254,ORD_00103009,2024-03-30,Beauty,Makeup,2,22.53,0.07,WA,41.9058,Saturday,March,2024,2024-03,Silver
CUST_010531,ORD_00103394,2024-03-30,Electronics,Laptops,4,1123.56,0.0,NY,4494.24,Saturday,March,2024,2024-03,Diamond
CUST_011179,ORD_00104805,2024-03-30,Books,Fiction,3,20.81,0.35,MO,40.5795,Saturday,March,2024,2024-03,Gold
CUST_011687,ORD_00102504,2024-03-30,Clothing,Sportswear,1,137.65,0.0,NJ,137.65,Saturday,March,2024,2024-03,Silver
CUST_013415,ORD_00100712,2024-03-30,Books,Fiction,8,58.19,0.0,TN,465.52,Saturday,March,2024,2024-03,Gold
CUST_014942,ORD_00102369,2024-03-30,Clothing,Womens Dresses,1,192.08,0.38,NY,119.0896,Saturday,March,2024,2024-03,Gold
CUST_012223,ORD_00100902,2024-03-31,Home & Garden,Storage,1,624.23,0.0,MA,624.23,Sunday,March,2024,2024-03,Gold
CUST_013633,ORD_00100213,2024-03-31,Clothing,Jeans,2,268.0,0.0,MN,536.0,Sunday,March,2024,2024-03,Gold
CUST_013792,ORD_00100810,2024-04-01,Home & Garden,Home Decor,2,66.91,0.0,NY,133.82,Monday,April,2024,2024-04,Silver
CUST_013168,ORD_00102850,2024-04-01,Clothing,Womens Dresses,1,116.05,0.0,FL,116.05,Monday,April,2024,2024-04,Silver
CUST_012536,ORD_00101035,2024-04-01,Home & Garden,Storage,3,425.12,0.0,CT,1275.36,Monday,April,2024,2024-04,Gold
CUST_014489,ORD_00100097,2024-04-01,Clothing,Sportswear,1,114.52,0.12,LA,100.7776,Monday,April,2024,2024-04,Gold
CUST_011610,ORD_00102802,2024-04-01,Beauty,Personal Care,1,93.68,0.0,NC,93.68,Monday,April,2024,2024-04,Gold
CUST_011806,ORD_00101244,2024-04-01,Home & Garden,Furniture,2,312.76,0.0,WI,625.52,Monday,April,2024,2024-04,Gold
CUST_012053,ORD_00101155,2024-04-01,Electronics,Headphones,2,1754.73,0.0,CO,3509.46,Monday,April,2024,2024-04,Diamond
CUST_014678,ORD_00103757,2024-04-01,Clothing,Mens Shirts,2,248.86,0.0,NY,497.72,Monday,April,2024,2024-04,Diamond
CUST_010262,ORD_00103310,2024-04-02,Clothing,Sportswear,1,130.81,0.0,AL,130.81,Tuesday,April,2024,2024-04,Diamond
CUST_012880,ORD_00100317,2024-04-02,Electronics,Gaming Consoles,1,922.45,0.1,AZ,830.205,Tuesday,April,2024,2024-04,Diamond
CUST_012911,ORD_00103347,2024-04-02,Books,Magazines,2,46.53,0.0,NC,93.06,Tuesday,April,2024,2024-04,Gold
CUST_012797,ORD_00101895,2024-04-03,Clothing,Jeans,1,34.16,0.0,WI,34.16,Wednesday,April,2024,2024-04,Gold
CUST_014695,ORD_00100738,2024-04-03,Electronics,Headphones,4,1536.46,0.0,NY,6145.84,Wednesday,April,2024,2024-04,Diamond
CUST_010250,ORD_00104468,2024-04-03,Electronics,Tablets,1,1792.39,0.0,CO,1792.39,Wednesday,April,2024,2024-04,Gold
CUST_010331,ORD_00104140,2024-04-03,Books,Comics,1,58.75,0.18,CA,48.175,Wednesday,April,2024,2024-04,Silver
CUST_014690,ORD_00103735,2024-04-03,Sports,Water Sports,4,43.22,0.47,FL,91.6264,Wednesday,April,2024,2024-04,Gold
CUST_011036,ORD_00104869,2024-04-03,Books,Magazines,1,41.17,0.0,WI,41.17,Wednesday,April,2024,2024-04,Diamond
CUST_013492,ORD_00103241,2024-04-03,Home & Garden,Furniture,2,27.84,0.0,WI,55.68,Wednesday,April,2024,2024-04,Silver
CUST_014954,ORD_00104973,2024-04-03,Sports,Winter Sports,1,153.15,0.19,PA,124.0515,Wednesday,April,2024,2024-04,Silver
CUST_010023,ORD_00104398,2024-04-04,Sports,Water Sports,1,265.72,0.0,UT,265.72,Thursday,April,2024,2024-04,Silver
CUST_014748,ORD_00100263,2024-04-04,Beauty,Personal Care,2,48.28,0.0,WI,96.56,Thursday,April,2024,2024-04,Gold
CUST_013843,ORD_00100296,2024-04-04,Sports,Fitness Equipment,1,189.19,0.25,OH,141.8925,Thursday,April,2024,2024-04,Silver
CUST_013134,ORD_00100413,2024-04-04,Books,Children Books,1,26.04,0.0,MN,26.04,Thursday,April,2024,2024-04,Silver
CUST_010626,ORD_00104164,2024-04-04,Books,Educational,4,32.16,0.07,MD,119.6352,Thursday,April,2024,2024-04,Gold
CUST_010477,ORD_00103170,2024-04-04,Clothing,Sportswear,1,198.89,0.0,OK,198.89,Thursday,April,2024,2024-04,Silver
CUST_014793,ORD_00101642,2024-04-04,Books,Comics,2,11.94,0.0,GA,23.88,Thursday,April,2024,2024-04,Silver
CUST_012841,ORD_00101433,2024-04-04,Beauty,Fragrances,2,116.23,0.0,MI,232.46,Thursday,April,2024,2024-04,Gold
CUST_013169,ORD_00102619,2024-04-05,Beauty,Makeup,1,61.56,0.0,WI,61.56,Friday,April,2024,2024-04,Silver
CUST_010648,ORD_00100431,2024-04-05,Home & Garden,Furniture,2,363.79,0.0,OR,727.58,Friday,April,2024,2024-04,Gold
CUST_012500,ORD_00100991,2024-04-05,Books,Fiction,2,33.11,0.0,AL,66.22,Friday,April,2024,2024-04,Silver
CUST_011206,ORD_00102884,2024-04-05,Sports,Cycling,1,458.3,0.0,KY,458.3,Friday,April,2024,2024-04,Gold
CUST_012584,ORD_00102420,2024-04-05,Home & Garden,Gardening Tools,6,763.83,0.0,LA,4582.98,Friday,April,2024,2024-04,Diamond
CUST_010608,ORD_00100335,2024-04-05,Books,Magazines,1,54.63,0.0,PA,54.63,Friday,April,2024,2024-04,Silver
